year,year_type,state_name,state_code,category,variable_id,variable_name,value,unit,confidence,original_value,original_unit,notes
1979,FY,Australia (National),AUS,price,price_farmgate_market,Farmgate price - market milk,20.0,cents_per_litre,high,20.0,cents_per_litre,
1979,FY,Australia (National),AUS,production,prod_butter,Butter production,84269.0,tonnes,high,84.269,tonnes,
1979,FY,Australia (National),AUS,production,prod_cheese,Cheese production,151000.0,tonnes,high,151.0,tonnes,
1979,FY,Australia (National),AUS,production,prod_milk_total,Total milk production,5430.0,megalitres,high,5430.0,megalitres,
1979,CY,New South Wales,NSW,herd,herd_dairy_cattle,Dairy cattle numbers,461000.0,head,high,461000.0,head,
1979,FY,New South Wales,NSW,herd,herd_dairy_cows,Dairy cow numbers,307608.0,head,high,307.608,'000,
1979,CY,New South Wales,NSW,herd,herd_total_cattle,Total cattle numbers,6484000.0,head,high,6484000.0,head,
1979,FY,New South Wales,NSW,production,prod_milk_total,Total milk production,907.0,megalitres,high,907.0,ML,
1979,CY,Northern Territory,NT,herd,herd_total_cattle,Total cattle numbers,1785000.0,head,high,1785000.0,head,
1979,CY,Queensland,QLD,herd,herd_dairy_cattle,Dairy cattle numbers,366274.0,head,high,366274.0,head,
1979,FY,Queensland,QLD,herd,herd_dairy_cows,Dairy cow numbers,247336.0,head,high,247.336,'000,
1979,CY,Queensland,QLD,herd,herd_total_cattle,Total cattle numbers,10859500.0,head,high,10859500.0,head,
1979,FY,Queensland,QLD,production,prod_milk_total,Total milk production,506.0,megalitres,high,506.0,ML,
1979,CY,South Australia,SA,herd,herd_dairy_cattle,Dairy cattle numbers,152000.0,head,high,152000.0,head,
1979,FY,South Australia,SA,herd,herd_dairy_cows,Dairy cow numbers,102241.0,head,high,102.241,'000,
1979,CY,South Australia,SA,herd,herd_total_cattle,Total cattle numbers,1085900.0,head,high,1085900.0,head,
1979,FY,South Australia,SA,production,prod_milk_total,Total milk production,329.0,megalitres,high,329.0,ML,
1979,CY,Tasmania,TAS,herd,herd_dairy_cattle,Dairy cattle numbers,159288.0,head,high,159288.0,head,
1979,FY,Tasmania,TAS,herd,herd_dairy_cows,Dairy cow numbers,103177.0,head,high,103.177,'000,
1979,CY,Tasmania,TAS,herd,herd_total_cattle,Total cattle numbers,657000.0,head,high,657000.0,head,
1979,FY,Tasmania,TAS,production,prod_milk_total,Total milk production,315.0,megalitres,high,315.0,ML,
1979,CY,Victoria,VIC,herd,herd_dairy_cattle,Dairy cattle numbers,1471000.0,head,high,1471000.0,head,
1979,FY,Victoria,VIC,herd,herd_dairy_cows,Dairy cow numbers,1037260.0,head,high,1037.26,'000,
1979,CY,Victoria,VIC,herd,herd_total_cattle,Total cattle numbers,4134400.0,head,high,4134400.0,head,
1979,FY,Victoria,VIC,production,prod_milk_total,Total milk production,3151.0,megalitres,high,3151.0,ML,
1979,CY,Western Australia,WA,herd,herd_dairy_cattle,Dairy cattle numbers,121964.0,head,high,121964.0,head,
1979,FY,Western Australia,WA,herd,herd_dairy_cows,Dairy cow numbers,71541.0,head,high,71.541,'000,
1979,CY,Western Australia,WA,herd,herd_total_cattle,Total cattle numbers,2092000.0,head,high,2092000.0,head,
1979,FY,Western Australia,WA,production,prod_milk_total,Total milk production,222.0,megalitres,high,222.0,ML,
1980,CY,Australian Capital Territory,ACT,herd,herd_total_cattle,Total cattle numbers,14000.0,head,high,14000.0,head,
1980,CY,Australia (National),AUS,herd,herd_dairy_cattle,Dairy cattle numbers,2830000.0,head,high,2830000.0,head,
1980,FY,Australia (National),AUS,herd,herd_dairy_cows,Dairy cow numbers,1819000.0,head,high,1819.0,head,
1980,CY,Australia (National),AUS,herd,herd_total_cattle,Total cattle numbers,26203000.0,head,high,26203000.0,head,
1980,FY,Australia (National),AUS,herd,herd_yield_per_cow,Yield per cow,2882.353,litres,high,2882.353,litres,
1980,FY,Australia (National),AUS,price,price_export_butter,Export butter price,187.5,cents_per_kg,high,1875.0,cents_per_kg,
